variable,variable_name,units,model,experiment,scenario,period,season,ecoregion,ecoregion_name,mean,delta,pct_change
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,0.0.0,Water,2.3089793994341945,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,1.1.1,Ellesmere and Devon Islands Ice Caps,0.5955121783943801,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,1.1.2,Baffin and Torngat Mountains,1.0725947215231268,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.1,Thompson-Okanogan Plateau,1.7279108186548453,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.2,Columbia Plateau,0.8709709195855999,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.3,Northern Basin and Range,0.8330630472745678,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.4,Wyoming Basin,0.8356646298526123,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.5,Central Basin and Range,0.7891708134578564,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.6,Colorado Plateaus,0.8393805312781921,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.7,Arizona/New Mexico Plateau,0.8457818461742507,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.8,Snake River Plain,0.9289865898471265,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,10.2.1,Mojave Basin and Range,0.6300187525478781,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,10.2.2,Sonoran Desert,0.5966314772883928,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,10.2.3,Baja Californian Desert,0.3986983683325686,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,10.2.4,Chihuahuan Desert,0.9011883904982502,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,11.1.1,"California Coastal Sage, Chaparral, and Oak Woodlands",1.452877893206587,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,11.1.2,Central California Valley,1.0609959410855945,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,11.1.3,Southern and Baja California Pine-Oak Mountains,1.300903192366427,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,12.1.1,Madrean Archipelago,1.154576304651648,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,12.1.2,"Piedmonts and Plains with Grasslands, Xeric Shrub, and Oak and Conifer Forests",1.2513887159376702,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,12.2.1,Hills and Interior Plains with Xeric Shrub and Mesquite Low Forest,1.9503881287941065,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,13.1.1,Arizona/New Mexico Mountains,1.1320367581214266,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,13.2.1,"Sierra Madre Occidental with Conifer, Oak, and Mixed Forests",2.170358438333146,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,13.3.1,"Sierra Madre Oriental with Conifer, Oak, and Mixed Forests",2.1980367855656584,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,13.4.1,Interior Plains and Piedmonts with Grasslands and Xeric Shrub,2.2586241739588035,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,13.4.2,"Hills and Sierras with Conifer, Oak, and Mixed Forests",2.8595542486358,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,13.5.1,"Sierras of Jalisco and Michoacan with Conifer, Oak, and Mixed Forests",3.057039395710475,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,13.5.2,"Sierras of Guerrero and Oaxaca with Conifer, Oak, and Mixed Forests",3.3408846582127363,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,13.6.1,"Central American Sierra Madre with Conifer, Oak, and Mixed Forests",4.76083052858108,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,13.6.2,"Chiapas Highlands with Conifer, Oak, and Mixed Forest",5.125290658360552,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,14.1.1,Coastal Plain with Low Tropical Deciduous Forest,2.780436018884605,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,14.1.2,Hills and Sierra with Low Tropical Deciduous Forest and Oak Forest,3.184751855650079,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,14.2.1,Northwestern Yucatan Plain with Low Tropical Deciduous Forest,2.3475686403955875,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,14.3.1,Sinaloa Coastal Plain with Low Thorn Tropical Forest and Wetlands,1.4944189566783102,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,14.3.2,Sinaloa and Sonora Hills and Canyons with Xeric Shrub and Low Tropical Deciduous Forest,2.131930806846946,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,14.4.1,Balsas Depression with Low Tropical Deciduous Forest and Xerophytic Shrub,2.7523299965744794,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,14.4.2,Chiapas Depression with Low Deciduous and Medium Semi-Deciduous Tropical Forest,4.049488319810217,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,14.4.3,Valleys and Depressions with Xeric Shrub and Low Tropical Deciduous Forest,2.2941227058699853,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,14.5.1,Tehuantepec Canyon and Plain with Low Tropical Deciduous Forest and Low Thorn Tropical Forest,2.9465818448815737,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,14.5.2,South Pacific Hills and Piedmonts with Low Tropical Deciduous Forest,3.276435473744185,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,14.6.1,Los Cabos Plains and Hills with Low Tropical Deciduous Forest and Xeric Shrub,1.1151396944013034,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,15.1.1,Gulf of Mexico Coastal Plain with Wetlands and High Tropical Rain Forest,5.60169758055575,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,15.1.2,Hills with Medium and High Evergreen Tropical Forest,5.562980695435582,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,15.2.1,Plain with Low and Medium Deciduous Tropical Forest,2.955473909958301,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,15.2.2,Plain with Medium and High Semi-Evergreen Tropical Forest,3.521227195081234,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,15.2.3,Hills with High and Medium Semi-Evergreen Tropical Forest,3.482115589119769,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,15.3.1,Los Tuxtlas Sierra with High Evergreen Tropical Forest,5.2290737734254495,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,15.4.1,Southern Florida Coastal Plain,3.881250263641428,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,15.5.1,Nayarit and Sinaloa Plain with Low Thorn Tropical Forest,3.692186256479933,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,15.5.2,Jalisco and Nayarit Hills and Plains with Medium Semi-Evergreen Tropical Forest,3.726844229300233,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,15.6.1,Coastal Plain and Hills with High and Medium-High Evergreen Tropical Forest and Wetlands,4.885693048076302,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.1,Sverdrup Islands Lowland,0.2036227715274145,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.2,Ellesmere Mountains and Eureka Hills,0.3968908091666328,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.3,Parry Islands Plateau,0.2810124165881241,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.4,Lancaster and Borden Peninsula Plateaus,0.4931430768616089,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.5,Foxe Uplands,0.7365542348258816,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.6,Baffin Uplands,0.8494683497838101,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.7,Gulf of Boothia and Foxe Basin Plains,0.6372954069415581,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.8,Victoria Island Lowlands,0.3042025548043674,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.9,Banks Island and Amundsen Gulf Lowlands,0.3231031619857685,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.1,Arctic Coastal Plain,0.3861602896632373,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.2,Arctic Foothills,0.4761239131367371,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.3,Subarctic Coastal Plains,1.1825638548557296,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.4,Seward Peninsula,0.9439775164562404,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.5,Bristol Bay-Nushagak Lowlands,1.82826697169854,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.6,Aleution Islands,2.8144228295586715,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.3.1,Brooks Range/Richardson Mountains,0.4389724311060793,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.4.1,Amundsen Plains,0.5455808668842815,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.4.2,Aberdeen Plains,0.7106833281896061,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.4.3,Central Ungava Peninsula and Ottawa and Belcher Islands,1.320612596779427,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,2.4.4,Queen Maud Gulf and Chantrey Inlet Lowlands,0.4686411564712087,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,3.1.1,Interior Forested Lowlands and Uplands,0.8898768032688991,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,3.1.2,Interior Bottomlands,1.0325921760607164,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,3.1.3,Yukon Flats,0.5253666010198088,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,3.2.1,Ogilvie Mountains,0.4775268884975986,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,3.2.2,Mackenzie and Selwyn Mountains,0.8658106337395215,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,3.2.3,Peel River and Nahanni Plateaus,0.953248280370334,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,3.3.1,Great Bear Plains,0.7397650661063617,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,3.3.2,Hay and Slave River Lowlands,1.0855575775202355,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,3.4.1,Kazan River and Selwyn Lake Uplands,1.0171718747614205,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,3.4.2,La Grande Hills and New Quebec Central Plateau,1.9450404220316184,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,3.4.3,Smallwood Uplands,2.4425619509289382,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,3.4.4,Ungava Bay Basin and George Plateau,1.8369083681556644,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,3.4.5,Coppermine River and Tazin Lake Uplands,0.8217538840826925,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,4.1.1,Coastal Hudson Bay Lowland,1.3591809376353852,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,4.1.2,Hudson Bay and James Bay Lowlands,1.6899326322069397,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.1,Athabasca Plain and Churchill River Upland,1.3173749190619992,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.2,Lake Nipigon and Lac Seul Upland,1.9279386230673976,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.3,Central Laurentians and Mecatina Plateau,2.8031394330305446,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.4,Newfoundland Island,3.4815434490229364,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.5,Hayes River Upland and Big Trout Lake,1.6221833301312518,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.6,Abitibi Plains and Riviere Rupert Plateau,2.3607129145870687,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,5.2.1,Northern Lakes and Forests,2.0732009246359864,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,5.2.2,Northern Minnesota Wetlands,1.77484255689977,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,5.2.3,Algonquin/Southern Laurentians,2.6772695874150814,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,3.268589821143832,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,5.3.3,North Central Appalachians,2.910354289581617,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,5.4.1,Mid-Boreal Uplands and Peace-Wabaska Lowlands,1.2602058705979358,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,5.4.2,Clear Hills and Western Alberta Upland,1.4224811595186813,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,5.4.3,Mid-Boreal Lowland and Interlake Plain,1.3968494894502907,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.1,Interior Highlands and Klondike Plateau,0.6101339356668133,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.2,Alaska Range,1.2187253523632164,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.3,Copper Plateau,1.4423007123692697,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.4,Wrangell and St. Elias Mountains,1.7055887691396137,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.5,Watson Highlands,0.8616308580386536,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.6,Yukon-Stikine Highlands/Boreal Mountains and Plateaus,1.4099429976458913,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.1,Skeena-Omineca-Central Canadian Rocky Mountains,1.7117382883385508,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.10,Middle Rockies,1.122689815186656,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.11,Klamath Mountains,2.9057177054356265,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.12,Sierra Nevada,2.223191347563018,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.13,Wasatch and Uinta Mountains,1.210749655464179,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.14,Southern Rockies,1.2994816000721836,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.15,Idaho Batholith,1.2726472224087348,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.2,Chilcotin Ranges and Fraser Plateau,1.6955234622687452,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.3,Columbia Mountains/Northern Rockies,2.4749138565294104,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.4,Canadian Rockies,2.113845022917701,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.5,North Cascades,3.11335493978493,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.6,Cypress Upland,0.9755620576336522,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.7,Cascades,3.7024110727071817,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.8,Eastern Cascades Slopes and Foothills,1.6951613960354512,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.9,Blue Mountains,1.1473111498568247,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.1,Ahklun and Kilbuck Mountains,1.3603044874397776,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.2,Alaska Peninsula Mountains,2.685796532404357,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.3,Cook Inlet,1.5489941996855707,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.4,Pacific Coastal Mountains,2.9843426054161912,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,5.817311776497321,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.6,Pacific and Nass Ranges,4.695007247002717,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.7,Strait of Georgia/Puget Lowland,4.662714076856423,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.8,Coast Range,4.521672984402701,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.9,Willamette Valley,3.4256895747132634,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.1,Eastern Great Lakes Lowlands,2.7489180432917437,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.10,Erie Drift Plain,2.7354576327404163,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.2,Lake Erie Lowland,2.5030860735832463,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.3,Northern Allegheny Plateau,2.7843626204091123,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.4,North Central Hardwood Forests,2.040652006935326,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.5,Driftless Area,2.2453534196718548,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.6,Southern Michigan/Northern Indiana Drift Plains,2.441182906012949,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.7,Northeastern Coastal Zone,3.1331473874529188,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.8,Acadian Plains and Hills,3.2293206959499607,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.9,Maritime Lowlands,3.2221616167650864,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.2.1,Southeastern Wisconsin Till Plains,2.26793129075044,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.2.2,Huron/Erie Lake Plains,2.315218639786771,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.2.3,Central Corn Belt Plains,2.585069435503218,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.2.4,Eastern Corn Belt Plains,2.701389499424822,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.1,Northern Piedmont,3.051308568945149,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.2,Interior River Valleys and Hills,2.8687803717307587,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.3,Interior Plateau,3.4415498077639524,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.4,Piedmont,3.33300814449376,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.5,Southeastern Plains,3.731209179902145,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.6,Mississippi Valley Loess Plains,3.81329435131894,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.7,South Central Plains,3.521539277082764,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.8,East Central Texas Plains,2.672519271803505,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.1,Ridge and Valley,3.1951660459463023,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.2,Central Appalachians,3.1156948060071805,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.3,Western Allegheny Plateau,2.935447586380348,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.4,Blue Ridge,3.7625212056676345,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.5,Ozark Highlands,3.0387281922171665,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.6,Boston Mountains,3.143120829266113,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.7,Arkansas Valley,3.14586592243662,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.8,Ouachita Mountains,3.407944071037305,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.9,Southwestern Appalachians,3.866010952298578,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.5.1,Middle Atlantic Coastal Plain,3.394090656353162,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.5.2,Mississippi Alluvial Plain,3.741237963450829,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.5.3,Southern Coastal Plain,3.6520247258504113,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,8.5.4,Atlantic Coastal Pine Barrens,3.1527998666091506,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,9.2.1,Aspen Parkland/Northern Glaciated Plains,1.3023960711188305,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,9.2.2,Lake Manitoba and Lake Agassiz Plain,1.4865141904434842,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,9.2.3,Western Corn Belt Plains,2.1528968719593458,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,9.2.4,Central Irregular Plains,2.7037554826693286,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,9.3.1,Northwestern Glaciated Plains,1.032414447069938,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,9.3.3,Northwestern Great Plains,1.0831185497014246,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,9.3.4,Nebraska Sand Hills,1.399202168936367,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,9.4.1,High Plains,1.1825871782366242,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,9.4.2,Central Great Plains,1.8478777895979963,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,9.4.3,Southwestern Tablelands,1.2202387230052067,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,9.4.4,Flint Hills,2.480243464516559,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,9.4.5,Cross Timbers,2.3387015734132874,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,9.4.6,Edwards Plateau,1.5942387622566738,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,9.4.7,Texas Blackland Prairies,2.601609006947996,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,9.5.1,Western Gulf Coastal Plain,2.593132104148689,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,Annual,9.6.1,Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,1.46725281760563,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,DJF,0.0.0,Water,1.7031976961372657,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,DJF,1.1.1,Ellesmere and Devon Islands Ice Caps,0.4167549113538739,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,DJF,1.1.2,Baffin and Torngat Mountains,0.7533586414238883,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,DJF,10.1.1,Thompson-Okanogan Plateau,2.112990734639952,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,DJF,10.1.2,Columbia Plateau,1.2610128135260852,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,DJF,10.1.3,Northern Basin and Range,1.069327914610232,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,DJF,10.1.4,Wyoming Basin,0.6152841815326575,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,DJF,10.1.5,Central Basin and Range,0.940236354239524,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,DJF,10.1.6,Colorado Plateaus,0.7785198205991173,,
pr,Precipitation,mm/day,ACCESS-CM2,historical,historical,near-term Past,DJF,10.1.7,Arizona/New Mexico Plateau,0.6582123391115524,,
