variable,variable_name,units,model,experiment,scenario,period,season,ecoregion,ecoregion_name,mean,delta,pct_change
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,10.2.1,Mojave Basin and Range,29.221960137823352,2.2141250378152613,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,10.2.2,Sonoran Desert,32.278706164982005,1.9831484156069514,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,10.2.3,Baja Californian Desert,27.36909261952276,1.6228100303981599,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,10.2.4,Chihuahuan Desert,27.53947228307309,1.5012070075325283,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,11.1.1,"California Coastal Sage, Chaparral, and Oak Woodlands",22.7149616129502,1.88157850721608,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,11.1.2,Central California Valley,26.800806573370227,2.0641078691897157,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,11.1.3,Southern and Baja California Pine-Oak Mountains,20.132403358791187,1.9147417559831084,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,12.1.1,Madrean Archipelago,27.799696074776023,1.9008069494496134,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,12.1.2,"Piedmonts and Plains with Grasslands, Xeric Shrub, and Oak and Conifer Forests",24.144214858179502,1.4837941874628449,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,12.2.1,Hills and Interior Plains with Xeric Shrub and Mesquite Low Forest,21.517411369655445,1.2707744814002062,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,13.1.1,Arizona/New Mexico Mountains,23.477786425300263,1.983535526109776,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,13.2.1,"Sierra Madre Occidental with Conifer, Oak, and Mixed Forests",22.917253530751104,1.4363656707431964,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,13.3.1,"Sierra Madre Oriental with Conifer, Oak, and Mixed Forests",23.144186816837475,1.269395926102348,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,13.4.1,Interior Plains and Piedmonts with Grasslands and Xeric Shrub,18.02592728117238,1.2395533275604258,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,13.4.2,"Hills and Sierras with Conifer, Oak, and Mixed Forests",19.87758717412534,1.2576828550255783,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,13.5.1,"Sierras of Jalisco and Michoacan with Conifer, Oak, and Mixed Forests",24.370832696997603,1.2691106107960586,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,13.5.2,"Sierras of Guerrero and Oaxaca with Conifer, Oak, and Mixed Forests",22.10525119698566,1.3044082658187186,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,13.6.1,"Central American Sierra Madre with Conifer, Oak, and Mixed Forests",23.669859829778257,1.3359119763581688,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,13.6.2,"Chiapas Highlands with Conifer, Oak, and Mixed Forest",23.192498906177025,1.3736426071498684,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,14.1.1,Coastal Plain with Low Tropical Deciduous Forest,30.391865340523097,1.2051279175799827,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,14.1.2,Hills and Sierra with Low Tropical Deciduous Forest and Oak Forest,29.18082058865091,1.2177873851941925,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,14.2.1,Northwestern Yucatan Plain with Low Tropical Deciduous Forest,29.663895059668494,1.0118911403158428,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,14.3.1,Sinaloa Coastal Plain with Low Thorn Tropical Forest and Wetlands,31.58974109152089,1.276746033378263,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,14.3.2,Sinaloa and Sonora Hills and Canyons with Xeric Shrub and Low Tropical Deciduous Forest,29.65983188048653,1.4448597617771277,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,14.4.1,Balsas Depression with Low Tropical Deciduous Forest and Xerophytic Shrub,27.104334758260972,1.2559497178119123,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,14.4.2,Chiapas Depression with Low Deciduous and Medium Semi-Deciduous Tropical Forest,26.793646078524382,1.3524962242789904,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,14.4.3,Valleys and Depressions with Xeric Shrub and Low Tropical Deciduous Forest,21.09847374211187,1.2948502341560726,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,14.5.1,Tehuantepec Canyon and Plain with Low Tropical Deciduous Forest and Low Thorn Tropical Forest,27.64044431188832,1.3583540020818283,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,14.5.2,South Pacific Hills and Piedmonts with Low Tropical Deciduous Forest,28.765738065139107,1.2780049274278724,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,14.6.1,Los Cabos Plains and Hills with Low Tropical Deciduous Forest and Xeric Shrub,28.059009566929028,1.1398938659999622,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,15.1.1,Gulf of Mexico Coastal Plain with Wetlands and High Tropical Rain Forest,29.793239005544912,1.2021259979579781,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,15.1.2,Hills with Medium and High Evergreen Tropical Forest,27.950739563651705,1.2911925307564083,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,15.2.1,Plain with Low and Medium Deciduous Tropical Forest,29.457504005432128,1.0019952541848873,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,15.2.2,Plain with Medium and High Semi-Evergreen Tropical Forest,29.31702074880185,0.926847044903294,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,15.2.3,Hills with High and Medium Semi-Evergreen Tropical Forest,29.242454656518024,1.1671425471098544,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,15.3.1,Los Tuxtlas Sierra with High Evergreen Tropical Forest,27.35267972531526,1.1903091870183502,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,15.4.1,Southern Florida Coastal Plain,30.105401450447413,1.2677000676030694,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,15.5.1,Nayarit and Sinaloa Plain with Low Thorn Tropical Forest,29.57540151430213,1.1154942545683468,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,15.5.2,Jalisco and Nayarit Hills and Plains with Medium Semi-Evergreen Tropical Forest,28.31812870108563,1.1755822214872929,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,15.6.1,Coastal Plain and Hills with High and Medium-High Evergreen Tropical Forest and Wetlands,28.02008200355198,1.3266364984926966,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.1.1,Sverdrup Islands Lowland,1.7339405373924504,0.5512658263900592,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.1.2,Ellesmere Mountains and Eureka Hills,1.6423656546238443,1.0369697091924834,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.1.3,Parry Islands Plateau,2.585685063137789,0.7910124238119609,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.1.4,Lancaster and Borden Peninsula Plateaus,3.7758862790109022,1.1714308800565334,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.1.5,Foxe Uplands,6.415257298690064,1.2478095776575575,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.1.6,Baffin Uplands,4.200964416131357,1.2253743779996369,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.1.7,Gulf of Boothia and Foxe Basin Plains,6.174577617899656,1.250963478457769,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.1.8,Victoria Island Lowlands,5.313303034644493,1.297782262105991,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.1.9,Banks Island and Amundsen Gulf Lowlands,5.407471409317653,1.3254627057357498,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.2.1,Arctic Coastal Plain,8.607463994065057,1.3688467655687244,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.2.2,Arctic Foothills,9.785570404769286,1.5729144300002122,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.2.3,Subarctic Coastal Plains,12.71422127816988,1.7967425781229238,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.2.4,Seward Peninsula,11.091758934725886,1.652453325648347,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.2.5,Bristol Bay-Nushagak Lowlands,14.1612632985737,2.0003012632287067,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.2.6,Aleution Islands,10.515682357290515,1.9059022173674194,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.3.1,Brooks Range/Richardson Mountains,8.573023325886739,1.5856319385734583,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.4.1,Amundsen Plains,10.055909756392888,1.6969691329664016,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.4.2,Aberdeen Plains,10.105682039479618,1.5470617213979825,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.4.3,Central Ungava Peninsula and Ottawa and Belcher Islands,8.72168796500353,1.334529367682686,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,2.4.4,Queen Maud Gulf and Chantrey Inlet Lowlands,8.21952968953562,1.5857106347780912,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,3.1.1,Interior Forested Lowlands and Uplands,13.610121903004854,1.7497742267276948,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,3.1.2,Interior Bottomlands,15.422907061576844,1.7830076192772921,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,3.1.3,Yukon Flats,15.601163610686427,1.6095064563336585,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,3.2.1,Ogilvie Mountains,11.766735942415568,1.6252490576907341,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,3.2.2,Mackenzie and Selwyn Mountains,11.06375128996113,1.661149321110999,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,3.2.3,Peel River and Nahanni Plateaus,14.328302017294842,1.7629247080761452,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,3.3.1,Great Bear Plains,14.783545130232106,1.770102219477943,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,3.3.2,Hay and Slave River Lowlands,17.003117542474165,1.9510032597832048,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,3.4.1,Kazan River and Selwyn Lake Uplands,14.115511141393496,1.9990336882290638,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,3.4.2,La Grande Hills and New Quebec Central Plateau,13.186304093443828,1.8109224022471384,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,3.4.3,Smallwood Uplands,13.115814470000888,1.676186943520669,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,3.4.4,Ungava Bay Basin and George Plateau,11.51786462224048,1.2881896119386607,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,3.4.5,Coppermine River and Tazin Lake Uplands,14.656749655785768,1.8828869187831891,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,4.1.1,Coastal Hudson Bay Lowland,14.614438239076865,1.6942442588184203,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,4.1.2,Hudson Bay and James Bay Lowlands,17.107890235237452,2.2145630587702207,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,5.1.1,Athabasca Plain and Churchill River Upland,17.662279881601748,2.2814439545506993,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,5.1.2,Lake Nipigon and Lac Seul Upland,19.356078571443973,2.5481715554776407,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,5.1.3,Central Laurentians and Mecatina Plateau,15.944789284001226,2.08558531191038,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,5.1.4,Newfoundland Island,16.726685293861056,2.079117671095805,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,5.1.5,Hayes River Upland and Big Trout Lake,18.42121318070785,2.4270358436003967,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,5.1.6,Abitibi Plains and Riviere Rupert Plateau,17.933196103676504,2.3149753365309316,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,5.2.1,Northern Lakes and Forests,20.986305970316348,2.5625177209273637,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,5.2.2,Northern Minnesota Wetlands,21.188631340939065,2.6519680234660257,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,5.2.3,Algonquin/Southern Laurentians,19.841361250255417,2.4427051927732357,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,20.060447211887524,2.253730011815609,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,5.3.3,North Central Appalachians,22.268152969609137,2.1035097740007487,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,5.4.1,Mid-Boreal Uplands and Peace-Wabaska Lowlands,18.2126596009213,2.4083546288117113,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,5.4.2,Clear Hills and Western Alberta Upland,15.98617626314578,2.1803701836129896,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,5.4.3,Mid-Boreal Lowland and Interlake Plain,20.02787502972976,2.644712630562161,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.1.1,Interior Highlands and Klondike Plateau,12.912153144141902,1.6505624901211782,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.1.2,Alaska Range,11.522164164107778,1.8910171674127163,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.1.3,Copper Plateau,14.27968863673832,1.8886672275999299,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.1.4,Wrangell and St. Elias Mountains,8.252167921020932,1.9220946094677176,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.1.5,Watson Highlands,13.470437926313153,1.6660511673015108,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.1.6,Yukon-Stikine Highlands/Boreal Mountains and Plateaus,11.855722647335218,1.748766249832899,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.2.1,Skeena-Omineca-Central Canadian Rocky Mountains,14.307810350293698,1.9224048849810718,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.2.10,Middle Rockies,18.6756830588631,2.825475145837535,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.2.11,Klamath Mountains,19.7368168511598,2.007409838386206,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.2.12,Sierra Nevada,19.7583798860467,2.3119290274122477,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.2.13,Wasatch and Uinta Mountains,18.39658255017322,2.6053954087132993,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.2.14,Southern Rockies,16.408400263993638,2.0705831076787877,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.2.15,Idaho Batholith,18.735255166655,2.870821686620298,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.2.2,Chilcotin Ranges and Fraser Plateau,14.860642789135808,1.9417367902009381,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.2.3,Columbia Mountains/Northern Rockies,16.828635099867117,2.377027559073076,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.2.4,Canadian Rockies,13.414314819522524,2.3810715647495293,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.2.5,North Cascades,15.878752621567768,2.297735672204393,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.2.6,Cypress Upland,20.337889371125595,3.0362151635211454,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.2.7,Cascades,18.61925156012825,2.288169183523756,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.2.8,Eastern Cascades Slopes and Foothills,20.21952854778456,2.5892347877958564,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,6.2.9,Blue Mountains,20.905441419248994,2.7633297443389893,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,7.1.1,Ahklun and Kilbuck Mountains,13.31244147590969,2.0035453910931302,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,7.1.2,Alaska Peninsula Mountains,12.118532414643662,1.8685100647677562,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,7.1.3,Cook Inlet,15.654779426533242,2.1965925768147336,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,7.1.4,Pacific Coastal Mountains,11.614594918955929,2.1768015631385484,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,15.030642548436704,1.9227125750417304,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,7.1.6,Pacific and Nass Ranges,14.378833219486737,2.020399042212448,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,7.1.7,Strait of Georgia/Puget Lowland,18.85768452644348,2.2062312177989796,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,7.1.8,Coast Range,18.052864001730214,1.7593357036424706,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,7.1.9,Willamette Valley,20.89304617093957,2.056012338555373,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.1.1,Eastern Great Lakes Lowlands,21.96214203710141,2.34102690240611,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.1.10,Erie Drift Plain,23.388859652228977,2.1041395145913775,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.1.2,Lake Erie Lowland,22.96754268521848,2.299012116971223,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.1.3,Northern Allegheny Plateau,22.135483787370763,2.1687139179395594,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.1.4,North Central Hardwood Forests,23.119129267568173,2.678567635909374,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.1.5,Driftless Area,24.14293519227401,2.735161797896673,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.1.6,Southern Michigan/Northern Indiana Drift Plains,24.035010618956196,2.436155948638916,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.1.7,Northeastern Coastal Zone,23.723384581856106,1.8515211097053843,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.1.8,Acadian Plains and Hills,20.29391399466473,2.2466841764035443,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.1.9,Maritime Lowlands,20.44020616075267,2.2817525511202597,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.2.1,Southeastern Wisconsin Till Plains,23.752720572015512,2.648733660241831,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.2.2,Huron/Erie Lake Plains,23.915571974049445,2.3742163662288505,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.2.3,Central Corn Belt Plains,25.51427419040514,2.4811557363427177,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.2.4,Eastern Corn Belt Plains,25.033337003873743,2.242162487610532,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.3.1,Northern Piedmont,25.87766366917154,1.947268882834397,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.3.2,Interior River Valleys and Hills,26.83700668583745,2.1349067182126227,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.3.3,Interior Plateau,26.82336955816849,1.923381742809127,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.3.4,Piedmont,27.615531799482262,1.789639766112618,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.3.5,Southeastern Plains,28.6171306494008,1.5865425192791527,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.3.6,Mississippi Valley Loess Plains,28.71581409288489,1.6339346139327304,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.3.7,South Central Plains,29.64621207029923,1.4827810975779663,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.3.8,East Central Texas Plains,30.311306619229523,1.4758575655066437,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.4.1,Ridge and Valley,25.14582591098288,1.9036607497671376,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.4.2,Central Appalachians,24.437200700511102,1.9174441665151818,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.4.3,Western Allegheny Plateau,24.743448988458383,1.9874806341917584,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.4.4,Blue Ridge,24.07413285835929,1.7928392410278278,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.4.5,Ozark Highlands,27.475499128258747,1.947363481106965,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.4.6,Boston Mountains,27.921798417049907,1.828540393580564,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.4.7,Arkansas Valley,29.19030701264091,1.779294555498204,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.4.8,Ouachita Mountains,28.78675274226977,1.7217270498690453,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.4.9,Southwestern Appalachians,26.92264836477197,1.7778337673519005,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.5.1,Middle Atlantic Coastal Plain,27.8353160733762,1.5410158530525564,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.5.2,Mississippi Alluvial Plain,29.18567080622134,1.6013372072966199,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.5.3,Southern Coastal Plain,29.411520365010137,1.3157893296946597,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,8.5.4,Atlantic Coastal Pine Barrens,25.41354468967604,1.6383453327676563,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,9.2.1,Aspen Parkland/Northern Glaciated Plains,21.53453081006589,2.886566743436063,
tas,Mean near-surface air temperature,degC,ACCESS-CM2,ssp126,ssp126,near-term Future,JJA,9.2.2,Lake Manitoba and Lake Agassiz Plain,22.42157751498015,2.8469061494910193,
