variable,variable_name,units,model,experiment,scenario,period,season,ecoregion,ecoregion_name,mean,delta,pct_change
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,0.0.0,Water,1.581285335836785,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,1.1.1,Ellesmere and Devon Islands Ice Caps,-23.957295093096555,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,1.1.2,Baffin and Torngat Mountains,-15.298430255320929,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.1,Thompson-Okanogan Plateau,-1.1929989909626992,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.2,Columbia Plateau,4.61074099216063,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.3,Northern Basin and Range,0.8348955878370905,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.4,Wyoming Basin,-1.3701295511634712,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.5,Central Basin and Range,1.4504488026267328,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.6,Colorado Plateaus,1.6353577772563443,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.7,Arizona/New Mexico Plateau,2.678580437605248,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.8,Snake River Plain,2.459706532311499,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.2.1,Mojave Basin and Range,9.475151089973554,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.2.2,Sonoran Desert,13.743948083170809,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.2.3,Baja Californian Desert,14.00173747927267,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.2.4,Chihuahuan Desert,10.39029819418943,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,11.1.1,"California Coastal Sage, Chaparral, and Oak Woodlands",8.706314273760361,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,11.1.2,Central California Valley,10.38649559701904,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,11.1.3,Southern and Baja California Pine-Oak Mountains,5.434209512047849,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,12.1.1,Madrean Archipelago,8.2882395957127,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,12.1.2,"Piedmonts and Plains with Grasslands, Xeric Shrub, and Oak and Conifer Forests",8.517214777143021,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,12.2.1,Hills and Interior Plains with Xeric Shrub and Mesquite Low Forest,10.28567715432122,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.1.1,Arizona/New Mexico Mountains,3.474446083187673,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.2.1,"Sierra Madre Occidental with Conifer, Oak, and Mixed Forests",8.545127576300857,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.3.1,"Sierra Madre Oriental with Conifer, Oak, and Mixed Forests",11.43442669390303,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.4.1,Interior Plains and Piedmonts with Grasslands and Xeric Shrub,7.451353904089727,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.4.2,"Hills and Sierras with Conifer, Oak, and Mixed Forests",9.60264072960316,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.5.1,"Sierras of Jalisco and Michoacan with Conifer, Oak, and Mixed Forests",13.778513614383296,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.5.2,"Sierras of Guerrero and Oaxaca with Conifer, Oak, and Mixed Forests",13.116805536640449,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.6.1,"Central American Sierra Madre with Conifer, Oak, and Mixed Forests",14.960560921013728,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.6.2,"Chiapas Highlands with Conifer, Oak, and Mixed Forest",14.369487560959923,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.1.1,Coastal Plain with Low Tropical Deciduous Forest,19.34065146223094,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.1.2,Hills and Sierra with Low Tropical Deciduous Forest and Oak Forest,18.537247928806966,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.2.1,Northwestern Yucatan Plain with Low Tropical Deciduous Forest,21.50169677471177,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.3.1,Sinaloa Coastal Plain with Low Thorn Tropical Forest and Wetlands,17.387518874453097,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.3.2,Sinaloa and Sonora Hills and Canyons with Xeric Shrub and Low Tropical Deciduous Forest,15.32880146925988,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.4.1,Balsas Depression with Low Tropical Deciduous Forest and Xerophytic Shrub,17.488434443767826,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.4.2,Chiapas Depression with Low Deciduous and Medium Semi-Deciduous Tropical Forest,17.72292223766278,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.4.3,Valleys and Depressions with Xeric Shrub and Low Tropical Deciduous Forest,11.374854975450342,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.5.1,Tehuantepec Canyon and Plain with Low Tropical Deciduous Forest and Low Thorn Tropical Forest,19.462408734234803,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.5.2,South Pacific Hills and Piedmonts with Low Tropical Deciduous Forest,19.56878463927685,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.6.1,Los Cabos Plains and Hills with Low Tropical Deciduous Forest and Xeric Shrub,19.949275975785607,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.1.1,Gulf of Mexico Coastal Plain with Wetlands and High Tropical Rain Forest,21.59781193464273,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.1.2,Hills with Medium and High Evergreen Tropical Forest,19.139620465420773,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.2.1,Plain with Low and Medium Deciduous Tropical Forest,20.595120406806203,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.2.2,Plain with Medium and High Semi-Evergreen Tropical Forest,21.50772394249857,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.2.3,Hills with High and Medium Semi-Evergreen Tropical Forest,20.51626640232509,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.3.1,Los Tuxtlas Sierra with High Evergreen Tropical Forest,19.364433996806124,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.4.1,Southern Florida Coastal Plain,20.64795539898988,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.5.1,Nayarit and Sinaloa Plain with Low Thorn Tropical Forest,19.81399989062836,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.5.2,Jalisco and Nayarit Hills and Plains with Medium Semi-Evergreen Tropical Forest,18.11194042093638,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.6.1,Coastal Plain and Hills with High and Medium-High Evergreen Tropical Forest and Wetlands,19.682570938943392,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.1,Sverdrup Islands Lowland,-20.56605004089441,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.2,Ellesmere Mountains and Eureka Hills,-21.81185451894402,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.3,Parry Islands Plateau,-19.103568217517047,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.4,Lancaster and Borden Peninsula Plateaus,-18.291155336781777,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.5,Foxe Uplands,-15.220667140707882,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.6,Baffin Uplands,-15.400200125269286,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.7,Gulf of Boothia and Foxe Basin Plains,-14.488251733355376,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.8,Victoria Island Lowlands,-17.626368332673838,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.9,Banks Island and Amundsen Gulf Lowlands,-16.855338144064966,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.1,Arctic Coastal Plain,-12.691548586014347,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.2,Arctic Foothills,-12.176239083948047,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.3,Subarctic Coastal Plains,-5.477391355336634,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.4,Seward Peninsula,-7.943859622723486,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.5,Bristol Bay-Nushagak Lowlands,-2.32670603114457,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.6,Aleution Islands,2.2021929648012937,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.3.1,Brooks Range/Richardson Mountains,-14.695274344835536,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.4.1,Amundsen Plains,-13.663989546033347,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.4.2,Aberdeen Plains,-14.376512194665814,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.4.3,Central Ungava Peninsula and Ottawa and Belcher Islands,-10.206295773926971,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.4.4,Queen Maud Gulf and Chantrey Inlet Lowlands,-16.507154585939844,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.1.1,Interior Forested Lowlands and Uplands,-8.84270265915337,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.1.2,Interior Bottomlands,-6.998267734383603,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.1.3,Yukon Flats,-8.7367379852328,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.2.1,Ogilvie Mountains,-12.802570405349943,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.2.2,Mackenzie and Selwyn Mountains,-12.955073034734278,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.2.3,Peel River and Nahanni Plateaus,-10.95133841452202,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.3.1,Great Bear Plains,-10.868160988165524,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.3.2,Hay and Slave River Lowlands,-6.784175019125061,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.4.1,Kazan River and Selwyn Lake Uplands,-11.07893192191101,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.4.2,La Grande Hills and New Quebec Central Plateau,-8.437373843729517,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.4.3,Smallwood Uplands,-7.41097458885708,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.4.4,Ungava Bay Basin and George Plateau,-9.13109659989182,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.4.5,Coppermine River and Tazin Lake Uplands,-10.37437946147531,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,4.1.1,Coastal Hudson Bay Lowland,-8.478127541334079,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,4.1.2,Hudson Bay and James Bay Lowlands,-6.5680922735018505,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.1,Athabasca Plain and Churchill River Upland,-6.778736025360889,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.2,Lake Nipigon and Lac Seul Upland,-4.277355407181687,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.3,Central Laurentians and Mecatina Plateau,-5.033086567507182,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.4,Newfoundland Island,0.0739438778770276,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.5,Hayes River Upland and Big Trout Lake,-6.129679637195434,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.6,Abitibi Plains and Riviere Rupert Plateau,-4.972842538994294,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.2.1,Northern Lakes and Forests,-0.8570836815958986,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.2.2,Northern Minnesota Wetlands,-2.028112473322406,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.2.3,Algonquin/Southern Laurentians,-2.001628859053457,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,0.2072562156641589,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.3.3,North Central Appalachians,3.0760739270466813,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.4.1,Mid-Boreal Uplands and Peace-Wabaska Lowlands,-4.470396359225271,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.4.2,Clear Hills and Western Alberta Upland,-4.43542515537803,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.4.3,Mid-Boreal Lowland and Interlake Plain,-4.105604977757607,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.1,Interior Highlands and Klondike Plateau,-10.603894074085904,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.2,Alaska Range,-8.695485591233284,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.3,Copper Plateau,-7.151397117690652,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.4,Wrangell and St. Elias Mountains,-11.676978423578555,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.5,Watson Highlands,-8.964116150369298,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.6,Yukon-Stikine Highlands/Boreal Mountains and Plateaus,-7.026801588414688,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.1,Skeena-Omineca-Central Canadian Rocky Mountains,-3.913804081540172,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.10,Middle Rockies,-2.315537088276784,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.11,Klamath Mountains,4.690731772094432,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.12,Sierra Nevada,0.9089431250513922,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.13,Wasatch and Uinta Mountains,-2.6791692751789684,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.14,Southern Rockies,-5.0262522434958,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.15,Idaho Batholith,-0.9122383816786392,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.2,Chilcotin Ranges and Fraser Plateau,-2.690195062125175,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.3,Columbia Mountains/Northern Rockies,-1.0254631894566104,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.4,Canadian Rockies,-4.671562159428835,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.5,North Cascades,0.499029447126135,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.6,Cypress Upland,-2.6743483677605995,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.7,Cascades,2.700425494987478,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.8,Eastern Cascades Slopes and Foothills,1.6230771631259353,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.9,Blue Mountains,2.155199374890718,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.1,Ahklun and Kilbuck Mountains,-4.995372212728658,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.2,Alaska Peninsula Mountains,-1.1918396667647564,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.3,Cook Inlet,-2.3044098598919898,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.4,Pacific Coastal Mountains,-5.28878499483579,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,2.7925835904857643,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.6,Pacific and Nass Ranges,0.160643928322643,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.7,Strait of Georgia/Puget Lowland,5.742869593076637,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.8,Coast Range,6.4340037896760665,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.9,Willamette Valley,6.592893259046325,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.1,Eastern Great Lakes Lowlands,1.9871985501847749,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.10,Erie Drift Plain,4.532867503258092,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.2,Lake Erie Lowland,4.174138427512421,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.3,Northern Allegheny Plateau,2.850926553672197,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.4,North Central Hardwood Forests,0.9489631678085142,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.5,Driftless Area,2.6627225869415567,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.6,Southern Michigan/Northern Indiana Drift Plains,4.4461903241455225,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.7,Northeastern Coastal Zone,4.956211164404826,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.8,Acadian Plains and Hills,0.0351664555719186,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.9,Maritime Lowlands,0.4566656564381573,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.2.1,Southeastern Wisconsin Till Plains,3.09121770314672,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.2.2,Huron/Erie Lake Plains,4.437836595689384,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.2.3,Central Corn Belt Plains,5.456365280210074,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.2.4,Eastern Corn Belt Plains,5.646015724174686,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.1,Northern Piedmont,6.962331990770625,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.2,Interior River Valleys and Hills,7.394011019732517,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.3,Interior Plateau,8.249570428584889,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.4,Piedmont,10.039118261136178,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.5,Southeastern Plains,11.902508484447235,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.6,Mississippi Valley Loess Plains,11.687268428558768,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.7,South Central Plains,13.081017375579828,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.8,East Central Texas Plains,14.08778466488802,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.1,Ridge and Valley,6.822494915589231,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.2,Central Appalachians,5.984402949568353,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.3,Western Allegheny Plateau,5.863226447994781,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.4,Blue Ridge,6.655011515730727,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.5,Ozark Highlands,8.455498036274351,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.6,Boston Mountains,9.63379755013,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.7,Arkansas Valley,10.8297728342362,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.8,Ouachita Mountains,10.883452407231994,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.9,Southwestern Appalachians,9.375814930207529,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.5.1,Middle Atlantic Coastal Plain,11.159860441088297,0.0,
tasmin,Daily minimum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.5.2,Mississippi Alluvial Plain,12.558100187056588,0.0,
