Year,Ecoregion,Scenario,TRCmax,TRCmax_min,TRCmax_min_model,TRCmax_max,TRCmax_max_model,TRCmaxmin,TRCmaxmin_min,TRCmaxmin_min_model,TRCmaxmin_max,TRCmaxmin_max_model
1953,5.1.3,historical,2.9149425287356325,1.96,CNRM-ESM2-1,3.732413793103449,EC-Earth3,7.427586206896552,4.791724137931035,CNRM-ESM2-1,8.773793103448275,EC-Earth3
1954,5.1.3,historical,2.374252873563218,1.5751724137931034,EC-Earth3,3.409655172413793,CNRM-ESM2-1,5.602298850574712,2.1006896551724137,EC-Earth3,10.391724137931034,CNRM-ESM2-1
1955,5.1.3,historical,3.117701149425287,1.9117241379310344,ACCESS-CM2,3.9531034482758622,EC-Earth3,6.072183908045976,4.667586206896552,ACCESS-CM2,7.451034482758621,EC-Earth3
1956,5.1.3,historical,2.176551724137931,0.7724137931034483,CNRM-ESM2-1,3.4193103448275863,EC-Earth3,3.6662068965517243,1.1986206896551723,CNRM-ESM2-1,5.467586206896551,EC-Earth3
1957,5.1.3,historical,2.168735632183908,1.086896551724138,CNRM-ESM2-1,4.17103448275862,EC-Earth3,3.331034482758621,1.76,ACCESS-CM2,6.296551724137931,EC-Earth3
1958,5.1.3,historical,3.566436781609196,2.6386206896551725,CNRM-ESM2-1,5.0648275862068965,EC-Earth3,6.714942528735634,4.6096551724137935,CNRM-ESM2-1,10.162758620689656,EC-Earth3
1959,5.1.3,historical,3.551264367816092,2.2979310344827586,ACCESS-CM2,5.045517241379311,EC-Earth3,7.349885057471265,5.983448275862069,CNRM-ESM2-1,9.924137931034483,EC-Earth3
1960,5.1.3,historical,2.6326436781609193,1.766896551724138,CNRM-ESM2-1,3.746206896551724,EC-Earth3,4.47632183908046,3.121379310344828,CNRM-ESM2-1,5.56551724137931,EC-Earth3
1961,5.1.3,historical,3.7439080459770118,1.6358620689655172,CNRM-ESM2-1,7.263448275862069,ACCESS-CM2,7.842298850574713,3.350344827586207,CNRM-ESM2-1,16.193103448275863,ACCESS-CM2
1962,5.1.3,historical,2.860229885057471,0.8151724137931035,ACCESS-CM2,5.991724137931034,EC-Earth3,5.142528735632184,1.6675862068965517,ACCESS-CM2,10.077241379310346,EC-Earth3
1963,5.1.3,historical,2.836781609195402,1.1227586206896552,ACCESS-CM2,3.8082758620689656,EC-Earth3,5.36,2.211034482758621,ACCESS-CM2,8.324137931034484,CNRM-ESM2-1
1964,5.1.3,historical,3.3981609195402296,1.4606896551724138,CNRM-ESM2-1,4.3806896551724135,EC-Earth3,7.702988505747126,4.346206896551724,CNRM-ESM2-1,9.44551724137931,EC-Earth3
1965,5.1.3,historical,3.854712643678161,2.76,ACCESS-CM2,4.90896551724138,EC-Earth3,7.404137931034483,5.198620689655172,ACCESS-CM2,8.822068965517241,EC-Earth3
1966,5.1.3,historical,2.4202298850574713,0.8510344827586207,EC-Earth3,3.8993103448275854,CNRM-ESM2-1,5.1609195402298855,1.0579310344827586,EC-Earth3,7.795862068965517,ACCESS-CM2
1967,5.1.3,historical,2.3986206896551727,1.5751724137931034,ACCESS-CM2,2.9034482758620688,EC-Earth3,4.749885057471265,2.493793103448276,ACCESS-CM2,7.427586206896552,CNRM-ESM2-1
1968,5.1.3,historical,2.8496551724137933,1.2427586206896553,CNRM-ESM2-1,4.295172413793104,ACCESS-CM2,6.297471264367817,1.522758620689655,CNRM-ESM2-1,9.842758620689656,EC-Earth3
1969,5.1.3,historical,3.2882758620689656,2.427586206896552,ACCESS-CM2,4.296551724137931,CNRM-ESM2-1,6.011954022988506,5.077241379310345,ACCESS-CM2,7.16,CNRM-ESM2-1
1970,5.1.3,historical,3.9512643678160924,1.6248275862068966,EC-Earth3,5.813793103448276,CNRM-ESM2-1,9.366896551724137,3.1986206896551725,EC-Earth3,13.489655172413793,CNRM-ESM2-1
1971,5.1.3,historical,2.322298850574713,2.0427586206896557,ACCESS-CM2,2.780689655172414,CNRM-ESM2-1,5.515402298850574,4.510344827586207,ACCESS-CM2,7.220689655172414,CNRM-ESM2-1
1972,5.1.3,historical,2.0597701149425287,1.7517241379310344,EC-Earth3,2.286896551724138,ACCESS-CM2,3.8960919540229884,2.9931034482758623,EC-Earth3,5.106206896551724,CNRM-ESM2-1
1973,5.1.3,historical,4.039080459770115,2.2441379310344827,CNRM-ESM2-1,6.4206896551724135,ACCESS-CM2,8.712183908045978,3.233103448275862,CNRM-ESM2-1,16.702068965517242,ACCESS-CM2
1974,5.1.3,historical,1.819310344827586,0.3724137931034483,CNRM-ESM2-1,2.646896551724138,ACCESS-CM2,3.507126436781609,0.4496551724137931,CNRM-ESM2-1,5.924137931034482,EC-Earth3
1975,5.1.3,historical,3.2119540229885057,2.216551724137931,CNRM-ESM2-1,4.082758620689655,EC-Earth3,5.267126436781609,3.6717241379310335,CNRM-ESM2-1,6.782068965517241,EC-Earth3
1976,5.1.3,historical,2.7705747126436777,1.96,EC-Earth3,3.251034482758621,CNRM-ESM2-1,5.540689655172414,2.976551724137931,EC-Earth3,6.835862068965517,CNRM-ESM2-1
1977,5.1.3,historical,3.3333333333333335,0.973793103448276,CNRM-ESM2-1,4.940689655172414,ACCESS-CM2,7.075862068965518,1.4206896551724135,CNRM-ESM2-1,11.688275862068966,ACCESS-CM2
1978,5.1.3,historical,2.9586206896551723,2.5268965517241377,ACCESS-CM2,3.5324137931034483,EC-Earth3,7.31080459770115,5.100689655172414,CNRM-ESM2-1,10.598620689655172,EC-Earth3
1979,5.1.3,historical,3.514942528735632,1.2951724137931035,CNRM-ESM2-1,5.884137931034482,EC-Earth3,6.661149425287356,2.0068965517241377,CNRM-ESM2-1,11.627586206896552,EC-Earth3
1980,5.1.3,historical,2.367816091954023,1.6193103448275863,CNRM-ESM2-1,3.1489655172413795,ACCESS-CM2,4.9462068965517245,3.2248275862068967,CNRM-ESM2-1,7.51448275862069,ACCESS-CM2
1981,5.1.3,historical,2.9034482758620688,2.502068965517241,EC-Earth3,3.353103448275862,CNRM-ESM2-1,5.956781609195402,5.859310344827586,CNRM-ESM2-1,6.0344827586206895,EC-Earth3
1982,5.1.3,historical,4.603218390804597,3.740689655172414,ACCESS-CM2,5.744827586206896,CNRM-ESM2-1,8.608735632183908,7.0841379310344825,EC-Earth3,10.838620689655173,CNRM-ESM2-1
1983,5.1.3,historical,3.84,1.7186206896551723,CNRM-ESM2-1,5.073103448275862,EC-Earth3,7.721379310344827,2.6041379310344825,CNRM-ESM2-1,11.426206896551724,ACCESS-CM2
1984,5.1.3,historical,3.018390804597701,2.260689655172414,ACCESS-CM2,4.182068965517241,CNRM-ESM2-1,5.0137931034482754,4.223448275862069,EC-Earth3,6.52551724137931,CNRM-ESM2-1
1985,5.1.3,historical,2.944367816091954,1.8372413793103448,ACCESS-CM2,3.811034482758621,EC-Earth3,5.329655172413793,2.6317241379310343,ACCESS-CM2,7.270344827586207,CNRM-ESM2-1
1986,5.1.3,historical,4.715402298850575,3.075862068965517,EC-Earth3,6.0248275862068965,ACCESS-CM2,9.806436781609195,5.456551724137931,EC-Earth3,14.08551724137931,ACCESS-CM2
1987,5.1.3,historical,3.559080459770115,3.013793103448276,ACCESS-CM2,3.932413793103448,CNRM-ESM2-1,7.261149425287357,6.82896551724138,ACCESS-CM2,7.878620689655173,EC-Earth3
1988,5.1.3,historical,4.825747126436782,4.165517241379311,EC-Earth3,6.071724137931034,CNRM-ESM2-1,9.804597701149426,8.300689655172414,EC-Earth3,12.52,CNRM-ESM2-1
1989,5.1.3,historical,3.0878160919540227,1.6110344827586207,CNRM-ESM2-1,4.513103448275862,EC-Earth3,7.3310344827586205,5.395862068965517,CNRM-ESM2-1,10.44551724137931,EC-Earth3
1990,5.1.3,historical,3.188505747126437,1.673103448275862,ACCESS-CM2,5.528275862068965,EC-Earth3,6.305747126436782,4.088275862068966,CNRM-ESM2-1,10.147586206896552,EC-Earth3
1991,5.1.3,historical,3.019770114942529,1.1517241379310346,ACCESS-CM2,5.6593103448275865,EC-Earth3,5.608735632183908,2.466206896551724,ACCESS-CM2,10.462068965517242,EC-Earth3
1992,5.1.3,historical,3.71816091954023,1.862068965517241,ACCESS-CM2,6.219310344827586,CNRM-ESM2-1,7.813793103448276,3.681379310344828,ACCESS-CM2,13.361379310344828,CNRM-ESM2-1
1993,5.1.3,historical,3.3379310344827586,2.5820689655172413,ACCESS-CM2,4.245517241379311,EC-Earth3,5.471264367816093,3.615172413793104,ACCESS-CM2,7.353103448275862,EC-Earth3
1994,5.1.3,historical,2.39632183908046,1.606896551724138,CNRM-ESM2-1,3.081379310344828,EC-Earth3,3.8262068965517244,2.533793103448276,CNRM-ESM2-1,4.548965517241379,EC-Earth3
1995,5.1.3,historical,2.425287356321839,1.6537931034482758,EC-Earth3,3.1310344827586207,CNRM-ESM2-1,5.235862068965518,3.615172413793104,EC-Earth3,6.158620689655172,CNRM-ESM2-1
1996,5.1.3,historical,3.9650574712643674,2.474482758620689,EC-Earth3,5.121379310344827,CNRM-ESM2-1,7.679999999999999,3.95448275862069,EC-Earth3,9.969655172413791,CNRM-ESM2-1
1997,5.1.3,historical,3.0243678160919543,1.5489655172413792,ACCESS-CM2,5.212413793103448,EC-Earth3,6.885517241379311,3.3820689655172416,ACCESS-CM2,10.336551724137932,EC-Earth3
1998,5.1.3,historical,3.27816091954023,2.7006896551724138,CNRM-ESM2-1,3.635862068965517,EC-Earth3,5.820689655172413,5.0648275862068965,ACCESS-CM2,6.965517241379311,EC-Earth3
1999,5.1.3,historical,2.245057471264368,1.2124137931034482,EC-Earth3,3.393103448275862,ACCESS-CM2,4.349885057471265,2.2386206896551726,EC-Earth3,7.444137931034483,ACCESS-CM2
2000,5.1.3,historical,3.626206896551724,2.649655172413793,ACCESS-CM2,4.164137931034483,EC-Earth3,7.317241379310345,5.795862068965517,ACCESS-CM2,9.859310344827586,EC-Earth3
2001,5.1.3,historical,4.845057471264368,3.2813793103448274,CNRM-ESM2-1,5.689655172413793,EC-Earth3,10.796321839080461,5.975172413793104,CNRM-ESM2-1,15.526896551724136,ACCESS-CM2
2002,5.1.3,historical,5.045517241379311,3.213793103448276,ACCESS-CM2,6.368275862068965,EC-Earth3,12.529655172413792,5.48551724137931,ACCESS-CM2,17.84413793103448,CNRM-ESM2-1
2003,5.1.3,historical,4.563218390804598,1.813793103448276,ACCESS-CM2,6.337931034482758,EC-Earth3,8.439080459770116,3.166896551724138,ACCESS-CM2,13.02896551724138,EC-Earth3
2004,5.1.3,historical,4.64551724137931,3.8,EC-Earth3,6.09103448275862,CNRM-ESM2-1,9.32183908045977,5.888275862068966,EC-Earth3,14.048275862068966,CNRM-ESM2-1
2005,5.1.3,historical,3.443218390804598,2.961379310344828,CNRM-ESM2-1,4.355862068965517,ACCESS-CM2,6.873103448275862,5.092413793103448,CNRM-ESM2-1,10.193103448275862,ACCESS-CM2
2006,5.1.3,historical,5.593103448275862,3.915862068965517,CNRM-ESM2-1,8.368275862068966,EC-Earth3,12.110804597701147,7.213793103448276,CNRM-ESM2-1,18.88,EC-Earth3
2007,5.1.3,historical,4.019310344827586,3.597241379310345,CNRM-ESM2-1,4.442758620689655,ACCESS-CM2,8.74344827586207,7.096551724137931,EC-Earth3,9.812413793103447,ACCESS-CM2
2008,5.1.3,historical,4.431264367816092,3.602758620689656,EC-Earth3,5.228965517241379,ACCESS-CM2,9.119540229885056,6.424827586206897,EC-Earth3,11.446896551724135,ACCESS-CM2
2009,5.1.3,historical,3.917241379310345,2.547586206896552,ACCESS-CM2,5.3324137931034485,CNRM-ESM2-1,7.71448275862069,4.620689655172414,ACCESS-CM2,10.820689655172414,CNRM-ESM2-1
2010,5.1.3,historical,4.742068965517241,3.1862068965517243,CNRM-ESM2-1,6.165517241379311,ACCESS-CM2,9.884597701149424,5.5296551724137935,CNRM-ESM2-1,16.028965517241378,ACCESS-CM2
2011,5.1.3,historical,4.166896551724138,2.3158620689655174,ACCESS-CM2,6.062068965517241,EC-Earth3,8.354942528735632,3.6110344827586207,ACCESS-CM2,14.784827586206896,EC-Earth3
2012,5.1.3,historical,4.888275862068965,2.2055172413793103,EC-Earth3,6.612413793103448,ACCESS-CM2,12.32367816091954,6.491034482758621,EC-Earth3,16.49241379310345,ACCESS-CM2
2013,5.1.3,historical,4.579770114942529,2.507586206896552,ACCESS-CM2,6.172413793103448,EC-Earth3,11.150804597701148,9.98896551724138,ACCESS-CM2,11.933793103448275,EC-Earth3
2014,5.1.3,historical,3.742528735632184,1.8648275862068968,ACCESS-CM2,5.84,EC-Earth3,6.368735632183909,2.6662068965517243,ACCESS-CM2,9.281379310344828,EC-Earth3
1951,5.1.4,historical,11.333333333333334,6.768867924528302,ACCESS-CM2,15.61320754716981,EC-Earth3,25.864779874213838,16.330188679245282,ACCESS-CM2,35.070754716981135,EC-Earth3
1952,5.1.4,historical,8.880503144654087,6.44811320754717,CNRM-ESM2-1,11.09433962264151,ACCESS-CM2,22.358490566037734,10.023584905660377,CNRM-ESM2-1,35.56603773584906,ACCESS-CM2
1953,5.1.4,historical,7.9245283018867925,6.867924528301887,CNRM-ESM2-1,8.933962264150944,ACCESS-CM2,21.407232704402517,15.183962264150944,CNRM-ESM2-1,31.221698113207548,ACCESS-CM2
1954,5.1.4,historical,8.982704402515724,7.80188679245283,CNRM-ESM2-1,9.787735849056604,ACCESS-CM2,23.007861635220127,18.7311320754717,CNRM-ESM2-1,30.64622641509434,ACCESS-CM2
1955,5.1.4,historical,10.377358490566039,8.68867924528302,ACCESS-CM2,12.29245283018868,EC-Earth3,28.242138364779876,23.4622641509434,ACCESS-CM2,33.25471698113208,EC-Earth3
1956,5.1.4,historical,11.64622641509434,9.93867924528302,CNRM-ESM2-1,14.424528301886792,EC-Earth3,26.47327044025157,20.44811320754717,CNRM-ESM2-1,31.683962264150946,EC-Earth3
1957,5.1.4,historical,10.809748427672956,8.080188679245284,CNRM-ESM2-1,13.75,ACCESS-CM2,21.633647798742135,14.41509433962264,CNRM-ESM2-1,31.82547169811321,ACCESS-CM2
1958,5.1.4,historical,11.264150943396226,9.504716981132075,ACCESS-CM2,13.037735849056604,CNRM-ESM2-1,26.471698113207548,22.83018867924528,ACCESS-CM2,28.867924528301888,CNRM-ESM2-1
1959,5.1.4,historical,9.930817610062894,7.938679245283019,ACCESS-CM2,11.169811320754716,EC-Earth3,23.539308176100633,22.160377358490567,ACCESS-CM2,24.60377358490566,CNRM-ESM2-1
1960,5.1.4,historical,14.007861635220126,12.632075471698114,CNRM-ESM2-1,16.566037735849058,EC-Earth3,29.32704402515723,25.58018867924528,CNRM-ESM2-1,31.7122641509434,ACCESS-CM2
1961,5.1.4,historical,8.886792452830187,6.339622641509434,CNRM-ESM2-1,13.471698113207546,ACCESS-CM2,23.943396226415093,13.674528301886792,EC-Earth3,42.2877358490566,ACCESS-CM2
1962,5.1.4,historical,11.198113207547172,9.83490566037736,ACCESS-CM2,12.40566037735849,CNRM-ESM2-1,24.353773584905657,22.00471698113208,ACCESS-CM2,28.27830188679245,CNRM-ESM2-1
1963,5.1.4,historical,8.977987421383647,8.10377358490566,ACCESS-CM2,9.683962264150944,EC-Earth3,22.48427672955975,16.839622641509433,ACCESS-CM2,29.07075471698113,CNRM-ESM2-1
1964,5.1.4,historical,11.614779874213836,8.924528301886792,CNRM-ESM2-1,13.650943396226417,ACCESS-CM2,28.773584905660375,20.193396226415093,CNRM-ESM2-1,37.36320754716981,ACCESS-CM2
1965,5.1.4,historical,9.927672955974842,8.358490566037736,ACCESS-CM2,11.65566037735849,CNRM-ESM2-1,24.66194968553459,19.599056603773583,ACCESS-CM2,28.49056603773585,CNRM-ESM2-1
1966,5.1.4,historical,11.176100628930817,9.358490566037736,ACCESS-CM2,13.160377358490566,CNRM-ESM2-1,25.185534591194966,18.117924528301888,EC-Earth3,33.221698113207545,CNRM-ESM2-1
1967,5.1.4,historical,10.79245283018868,9.023584905660377,CNRM-ESM2-1,12.93867924528302,EC-Earth3,22.84433962264151,20.721698113207548,CNRM-ESM2-1,25.16509433962264,EC-Earth3
1968,5.1.4,historical,11.422955974842766,9.50943396226415,CNRM-ESM2-1,12.783018867924527,ACCESS-CM2,30.548742138364776,19.2311320754717,CNRM-ESM2-1,43.60377358490566,ACCESS-CM2
1969,5.1.4,historical,11.121069182389936,7.778301886792453,ACCESS-CM2,13.320754716981131,CNRM-ESM2-1,30.07704402515723,19.00471698113208,ACCESS-CM2,40.24528301886792,CNRM-ESM2-1
1970,5.1.4,historical,10.270440251572326,8.745283018867925,ACCESS-CM2,12.712264150943396,EC-Earth3,32.7751572327044,26.10377358490566,EC-Earth3,41.514150943396224,CNRM-ESM2-1
1971,5.1.4,historical,10.221698113207546,9.297169811320757,ACCESS-CM2,12.06132075471698,EC-Earth3,24.34591194968554,20.2122641509434,ACCESS-CM2,28.2122641509434,CNRM-ESM2-1
1972,5.1.4,historical,11.105345911949685,8.231132075471699,EC-Earth3,12.995283018867925,CNRM-ESM2-1,26.116352201257865,16.29245283018868,EC-Earth3,32.66981132075472,ACCESS-CM2
1973,5.1.4,historical,9.2562893081761,8.731132075471699,CNRM-ESM2-1,9.721698113207546,EC-Earth3,25.511006289308174,18.27830188679245,CNRM-ESM2-1,35.95754716981132,ACCESS-CM2
1974,5.1.4,historical,11.265723270440253,10.004716981132075,EC-Earth3,12.471698113207546,CNRM-ESM2-1,26.278301886792452,24.806603773584907,CNRM-ESM2-1,27.75943396226415,ACCESS-CM2
1975,5.1.4,historical,12.386792452830187,8.783018867924529,CNRM-ESM2-1,14.452830188679243,ACCESS-CM2,26.933962264150946,23.25943396226415,CNRM-ESM2-1,29.42452830188679,ACCESS-CM2
1976,5.1.4,historical,9.806603773584905,9.64622641509434,CNRM-ESM2-1,10.080188679245284,ACCESS-CM2,23.72798742138365,18.95754716981132,EC-Earth3,26.202830188679247,ACCESS-CM2
1977,5.1.4,historical,8.943396226415095,8.75943396226415,EC-Earth3,9.19811320754717,ACCESS-CM2,24.768867924528305,18.83490566037736,EC-Earth3,36.5,ACCESS-CM2
1978,5.1.4,historical,10.075471698113207,8.641509433962264,ACCESS-CM2,12.86320754716981,CNRM-ESM2-1,24.408805031446537,19.4811320754717,ACCESS-CM2,30.84433962264151,CNRM-ESM2-1
1979,5.1.4,historical,11.481132075471697,8.514150943396226,ACCESS-CM2,12.976415094339623,EC-Earth3,28.018867924528298,21.40566037735849,ACCESS-CM2,35.783018867924525,EC-Earth3
1980,5.1.4,historical,8.518867924528301,6.561320754716981,CNRM-ESM2-1,9.825471698113208,EC-Earth3,20.462264150943398,15.63679245283019,CNRM-ESM2-1,25.92924528301887,ACCESS-CM2
1981,5.1.4,historical,9.267295597484276,5.971698113207547,ACCESS-CM2,11.806603773584904,EC-Earth3,22.058176100628927,18.47641509433962,ACCESS-CM2,27.367924528301888,EC-Earth3
1982,5.1.4,historical,11.179245283018867,8.19811320754717,ACCESS-CM2,13.367924528301886,CNRM-ESM2-1,35.83647798742138,29.54245283018868,EC-Earth3,43.42924528301887,CNRM-ESM2-1
1983,5.1.4,historical,11.06446540880503,8.481132075471699,ACCESS-CM2,12.924528301886792,EC-Earth3,32.05345911949686,28.2688679245283,CNRM-ESM2-1,34.698113207547166,ACCESS-CM2
1984,5.1.4,historical,8.748427672955975,7.193396226415095,ACCESS-CM2,10.40566037735849,CNRM-ESM2-1,21.481132075471695,17.71698113207547,EC-Earth3,27.14622641509434,CNRM-ESM2-1
1985,5.1.4,historical,12.498427672955975,9.037735849056604,ACCESS-CM2,14.858490566037736,EC-Earth3,27.56761006289308,21.495283018867923,ACCESS-CM2,31.05188679245283,CNRM-ESM2-1
1986,5.1.4,historical,11.132075471698114,10.55188679245283,ACCESS-CM2,11.721698113207546,CNRM-ESM2-1,31.80503144654088,22.066037735849054,EC-Earth3,40.08018867924528,ACCESS-CM2
1987,5.1.4,historical,10.011006289308176,9.202830188679243,ACCESS-CM2,10.95754716981132,EC-Earth3,25.438679245283016,21.08018867924528,CNRM-ESM2-1,32.04716981132076,ACCESS-CM2
1988,5.1.4,historical,11.633647798742139,10.839622641509434,CNRM-ESM2-1,12.589622641509434,ACCESS-CM2,33.11792452830189,26.245283018867923,EC-Earth3,36.91509433962264,CNRM-ESM2-1
1989,5.1.4,historical,8.86949685534591,6.533018867924528,CNRM-ESM2-1,10.952830188679243,EC-Earth3,25.64308176100629,18.82075471698113,CNRM-ESM2-1,29.15566037735849,ACCESS-CM2
1990,5.1.4,historical,9.011006289308177,5.504716981132075,ACCESS-CM2,11.33490566037736,EC-Earth3,24.050314465408803,14.933962264150944,ACCESS-CM2,29.62735849056604,CNRM-ESM2-1
1991,5.1.4,historical,11.5062893081761,9.066037735849056,ACCESS-CM2,12.74056603773585,CNRM-ESM2-1,25.981132075471702,21.89622641509434,ACCESS-CM2,31.547169811320757,CNRM-ESM2-1
1992,5.1.4,historical,11.102201257861635,8.971698113207546,ACCESS-CM2,12.43867924528302,CNRM-ESM2-1,29.232704402515722,25.56132075471698,EC-Earth3,33.429245283018865,CNRM-ESM2-1
1993,5.1.4,historical,11.558176100628932,8.231132075471699,ACCESS-CM2,13.476415094339623,EC-Earth3,27.690251572327043,20.641509433962263,ACCESS-CM2,33.16509433962264,CNRM-ESM2-1
1994,5.1.4,historical,10.897798742138363,9.174528301886792,CNRM-ESM2-1,12.5,ACCESS-CM2,23.020440251572328,16.42924528301887,CNRM-ESM2-1,33.95754716981132,ACCESS-CM2
1995,5.1.4,historical,10.078616352201259,8.075471698113208,CNRM-ESM2-1,11.537735849056604,ACCESS-CM2,27.405660377358497,22.9622641509434,EC-Earth3,32.33962264150944,ACCESS-CM2
1996,5.1.4,historical,10.70125786163522,10.033018867924527,ACCESS-CM2,11.891509433962264,EC-Earth3,31.965408805031444,22.683962264150946,EC-Earth3,37.471698113207545,ACCESS-CM2
1997,5.1.4,historical,9.528301886792454,8.099056603773585,ACCESS-CM2,10.754716981132075,CNRM-ESM2-1,26.548742138364776,20.72641509433962,ACCESS-CM2,34.028301886792455,CNRM-ESM2-1
1998,5.1.4,historical,12.375786163522013,11.580188679245284,CNRM-ESM2-1,12.962264150943396,ACCESS-CM2,32.21698113207547,29.77358490566038,CNRM-ESM2-1,35.68396226415094,ACCESS-CM2
1999,5.1.4,historical,10.338050314465407,8.90566037735849,ACCESS-CM2,12.674528301886792,CNRM-ESM2-1,25.267295597484274,17.87735849056604,EC-Earth3,31.59433962264151,ACCESS-CM2
2000,5.1.4,historical,12.124213836477987,10.971698113207546,ACCESS-CM2,13.674528301886792,CNRM-ESM2-1,29.946540880503147,26.660377358490567,ACCESS-CM2,32.735849056603776,CNRM-ESM2-1
2001,5.1.4,historical,9.584905660377359,7.415094339622642,CNRM-ESM2-1,12.81132075471698,EC-Earth3,30.080188679245282,16.62735849056604,CNRM-ESM2-1,39.79716981132076,ACCESS-CM2
2002,5.1.4,historical,10.970125786163521,10.075471698113208,ACCESS-CM2,11.971698113207546,CNRM-ESM2-1,33.07389937106918,27.849056603773583,ACCESS-CM2,37.033018867924525,EC-Earth3
2003,5.1.4,historical,12.46698113207547,11.85377358490566,EC-Earth3,13.62264150943396,CNRM-ESM2-1,36.306603773584904,31.33490566037736,EC-Earth3,42.20754716981132,CNRM-ESM2-1
2004,5.1.4,historical,11.5,10.660377358490566,ACCESS-CM2,12.367924528301886,EC-Earth3,32.382075471698116,29.97641509433962,ACCESS-CM2,36.70283018867924,CNRM-ESM2-1
2005,5.1.4,historical,10.570754716981133,8.85377358490566,ACCESS-CM2,11.575471698113208,CNRM-ESM2-1,35.45283018867925,29.5377358490566,EC-Earth3,39.71698113207548,CNRM-ESM2-1
2006,5.1.4,historical,10.419811320754716,8.84433962264151,ACCESS-CM2,12.660377358490566,EC-Earth3,29.459119496855347,26.07547169811321,ACCESS-CM2,33.2311320754717,EC-Earth3
2007,5.1.4,historical,12.084905660377357,11.056603773584904,CNRM-ESM2-1,12.933962264150944,ACCESS-CM2,32.278301886792455,27.98584905660377,CNRM-ESM2-1,39.92924528301887,ACCESS-CM2
2008,5.1.4,historical,11.827044025157234,10.339622641509434,CNRM-ESM2-1,13.90566037735849,EC-Earth3,38.166666666666664,31.910377358490567,EC-Earth3,49.490566037735846,ACCESS-CM2
2009,5.1.4,historical,10.415094339622641,9.962264150943396,ACCESS-CM2,10.75943396226415,CNRM-ESM2-1,32.94025157232705,32.83962264150944,CNRM-ESM2-1,33.0377358490566,EC-Earth3
2010,5.1.4,historical,12.11006289308176,9.95754716981132,ACCESS-CM2,13.929245283018869,EC-Earth3,33.38679245283019,26.07547169811321,CNRM-ESM2-1,41.88207547169812,ACCESS-CM2
2011,5.1.4,historical,12.533018867924525,11.820754716981131,ACCESS-CM2,13.87264150943396,CNRM-ESM2-1,34.08805031446541,28.66509433962264,ACCESS-CM2,38.81132075471698,EC-Earth3
2012,5.1.4,historical,10.473270440251572,9.570754716981131,ACCESS-CM2,11.004716981132075,CNRM-ESM2-1,37.9622641509434,27.62264150943396,EC-Earth3,48.25943396226416,ACCESS-CM2
2013,5.1.4,historical,11.011006289308177,9.547169811320757,CNRM-ESM2-1,13.254716981132075,EC-Earth3,35.05188679245283,29.433962264150946,CNRM-ESM2-1,38.43396226415094,EC-Earth3
2014,5.1.4,historical,13.265723270440253,10.882075471698114,ACCESS-CM2,15.683962264150944,EC-Earth3,31.783018867924525,21.75943396226415,ACCESS-CM2,38.264150943396224,CNRM-ESM2-1
1951,5.1.5,historical,1.0270758122743684,0.1245487364620938,CNRM-ESM2-1,1.6209386281588447,EC-Earth3,1.263537906137184,0.1245487364620938,CNRM-ESM2-1,1.8826714801444044,ACCESS-CM2
1952,5.1.5,historical,2.8285198555956677,1.4566787003610109,CNRM-ESM2-1,4.115523465703971,EC-Earth3,5.178098676293622,1.8971119133574008,CNRM-ESM2-1,8.231046931407942,EC-Earth3
1953,5.1.5,historical,1.7154031287605296,0.9873646209386282,ACCESS-CM2,2.7906137184115525,EC-Earth3,3.930806257521059,1.7906137184115525,ACCESS-CM2,6.6859205776173285,EC-Earth3
1954,5.1.5,historical,0.2815884476534296,0.1227436823104693,EC-Earth3,0.3646209386281588,ACCESS-CM2,0.4681107099879663,0.1227436823104693,EC-Earth3,0.6425992779783394,CNRM-ESM2-1
1955,5.1.5,historical,2.0078219013237066,0.4693140794223827,CNRM-ESM2-1,3.106498194945849,EC-Earth3,3.0746089049338146,0.5324909747292419,CNRM-ESM2-1,4.823104693140794,ACCESS-CM2
1956,5.1.5,historical,1.2990373044524668,0.1137184115523465,EC-Earth3,3.0992779783393503,ACCESS-CM2,2.38748495788207,0.1425992779783393,EC-Earth3,6.027075812274369,ACCESS-CM2
1957,5.1.5,historical,0.5403128760529483,0.0794223826714801,EC-Earth3,0.8592057761732852,ACCESS-CM2,1.1155234657039712,0.6498194945848376,EC-Earth3,1.4927797833935017,ACCESS-CM2
1958,5.1.5,historical,1.1425992779783394,0.2328519855595668,CNRM-ESM2-1,1.5992779783393505,EC-Earth3,1.756317689530686,0.4061371841155234,CNRM-ESM2-1,2.5,EC-Earth3
1959,5.1.5,historical,1.3309265944645006,0.9927797833935018,EC-Earth3,1.888086642599278,CNRM-ESM2-1,3.4223826714801446,1.415162454873646,EC-Earth3,5.115523465703971,CNRM-ESM2-1
1960,5.1.5,historical,0.8712394705174488,0.2707581227436823,ACCESS-CM2,1.727436823104693,EC-Earth3,1.1040914560770156,0.4675090252707581,ACCESS-CM2,2.003610108303249,EC-Earth3
1961,5.1.5,historical,1.9807460890493378,0.0054151624548736,CNRM-ESM2-1,3.622743682310469,ACCESS-CM2,5.0108303249097474,0.0054151624548736,CNRM-ESM2-1,12.23826714801444,ACCESS-CM2
