variable,variable_name,units,model,experiment,scenario,period,season,ecoregion,ecoregion_name,mean,delta,pct_change
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,0.0.0,Water,12.287436515371317,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,1.1.1,Ellesmere and Devon Islands Ice Caps,-19.441009997987223,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,1.1.2,Baffin and Torngat Mountains,-9.574683962308931,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.1,Thompson-Okanogan Plateau,9.619745348966193,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.2,Columbia Plateau,17.267610560980565,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.3,Northern Basin and Range,16.054924272426845,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.4,Wyoming Basin,13.88013669806668,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.5,Central Basin and Range,18.59687582357588,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.6,Colorado Plateaus,17.64244649786533,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.7,Arizona/New Mexico Plateau,20.09761872087511,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.1.8,Snake River Plain,16.619349401835823,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.2.1,Mojave Basin and Range,25.34967485755637,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.2.2,Sonoran Desert,30.10967524687329,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.2.3,Baja Californian Desert,28.28099612256912,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,10.2.4,Chihuahuan Desert,27.29059055006396,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,11.1.1,"California Coastal Sage, Chaparral, and Oak Woodlands",22.19289171065449,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,11.1.2,Central California Valley,24.62582996222008,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,11.1.3,Southern and Baja California Pine-Oak Mountains,19.23248015015507,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,12.1.1,Madrean Archipelago,26.545807551581333,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,12.1.2,"Piedmonts and Plains with Grasslands, Xeric Shrub, and Oak and Conifer Forests",26.033672255331656,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,12.2.1,Hills and Interior Plains with Xeric Shrub and Mesquite Low Forest,26.16766768648905,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.1.1,Arizona/New Mexico Mountains,20.71350143438492,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.2.1,"Sierra Madre Occidental with Conifer, Oak, and Mixed Forests",24.80538169454412,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.3.1,"Sierra Madre Oriental with Conifer, Oak, and Mixed Forests",26.59274653293575,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.4.1,Interior Plains and Piedmonts with Grasslands and Xeric Shrub,23.50918666437673,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.4.2,"Hills and Sierras with Conifer, Oak, and Mixed Forests",24.81360010915292,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.5.1,"Sierras of Jalisco and Michoacan with Conifer, Oak, and Mixed Forests",28.944374677637917,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.5.2,"Sierras of Guerrero and Oaxaca with Conifer, Oak, and Mixed Forests",27.375720974721936,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.6.1,"Central American Sierra Madre with Conifer, Oak, and Mixed Forests",28.477289020474945,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,13.6.2,"Chiapas Highlands with Conifer, Oak, and Mixed Forest",27.47478619857137,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.1.1,Coastal Plain with Low Tropical Deciduous Forest,31.261899010652503,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.1.2,Hills and Sierra with Low Tropical Deciduous Forest and Oak Forest,30.75852601675829,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.2.1,Northwestern Yucatan Plain with Low Tropical Deciduous Forest,32.0464986604146,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.3.1,Sinaloa Coastal Plain with Low Thorn Tropical Forest and Wetlands,32.889404348916514,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.3.2,Sinaloa and Sonora Hills and Canyons with Xeric Shrub and Low Tropical Deciduous Forest,30.854691426739592,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.4.1,Balsas Depression with Low Tropical Deciduous Forest and Xerophytic Shrub,32.81825783569647,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.4.2,Chiapas Depression with Low Deciduous and Medium Semi-Deciduous Tropical Forest,31.52273254146029,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.4.3,Valleys and Depressions with Xeric Shrub and Low Tropical Deciduous Forest,26.73790442196264,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.5.1,Tehuantepec Canyon and Plain with Low Tropical Deciduous Forest and Low Thorn Tropical Forest,31.557840317937902,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.5.2,South Pacific Hills and Piedmonts with Low Tropical Deciduous Forest,33.06880548677416,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,14.6.1,Los Cabos Plains and Hills with Low Tropical Deciduous Forest and Xeric Shrub,25.3186053953322,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.1.1,Gulf of Mexico Coastal Plain with Wetlands and High Tropical Rain Forest,32.11917489136814,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.1.2,Hills with Medium and High Evergreen Tropical Forest,30.53270860092877,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.2.1,Plain with Low and Medium Deciduous Tropical Forest,32.72198318624785,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.2.2,Plain with Medium and High Semi-Evergreen Tropical Forest,31.798407581817703,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.2.3,Hills with High and Medium Semi-Evergreen Tropical Forest,32.293779066142,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.3.1,Los Tuxtlas Sierra with High Evergreen Tropical Forest,29.380415160310232,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.4.1,Southern Florida Coastal Plain,29.382084261164565,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.5.1,Nayarit and Sinaloa Plain with Low Thorn Tropical Forest,31.30125090758966,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.5.2,Jalisco and Nayarit Hills and Plains with Medium Semi-Evergreen Tropical Forest,30.89065460568108,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,15.6.1,Coastal Plain and Hills with High and Medium-High Evergreen Tropical Forest and Wetlands,32.897110582478454,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.1,Sverdrup Islands Lowland,-15.114033526778776,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.2,Ellesmere Mountains and Eureka Hills,-17.370986496537498,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.3,Parry Islands Plateau,-14.14595909290188,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.4,Lancaster and Borden Peninsula Plateaus,-13.33351026324694,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.5,Foxe Uplands,-8.801009938955994,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.6,Baffin Uplands,-9.390279561221634,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.7,Gulf of Boothia and Foxe Basin Plains,-8.631613863255206,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.8,Victoria Island Lowlands,-11.347299119838109,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.1.9,Banks Island and Amundsen Gulf Lowlands,-10.321305029797976,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.1,Arctic Coastal Plain,-5.6246644036846,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.2,Arctic Foothills,-4.626572359851762,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.3,Subarctic Coastal Plains,1.913215838854712,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.4,Seward Peninsula,-0.7163888254490467,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.5,Bristol Bay-Nushagak Lowlands,5.888418263318698,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.2.6,Aleution Islands,6.0776853848992936,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.3.1,Brooks Range/Richardson Mountains,-6.018937853795237,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.4.1,Amundsen Plains,-6.032333702493474,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.4.2,Aberdeen Plains,-6.626866020072847,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.4.3,Central Ungava Peninsula and Ottawa and Belcher Islands,-3.137555511549086,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,2.4.4,Queen Maud Gulf and Chantrey Inlet Lowlands,-9.188996549979889,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.1.1,Interior Forested Lowlands and Uplands,0.2830353531452,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.1.2,Interior Bottomlands,2.419048412087005,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.1.3,Yukon Flats,0.8645570012980831,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.2.1,Ogilvie Mountains,-2.313017921253159,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.2.2,Mackenzie and Selwyn Mountains,-2.1470462066550966,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.2.3,Peel River and Nahanni Plateaus,-0.4926743133978644,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.3.1,Great Bear Plains,-1.309033119296569,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.3.2,Hay and Slave River Lowlands,4.510471025802754,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.4.1,Kazan River and Selwyn Lake Uplands,-1.7964953575997806,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.4.2,La Grande Hills and New Quebec Central Plateau,0.7808262043074407,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.4.3,Smallwood Uplands,2.0538456245686656,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.4.4,Ungava Bay Basin and George Plateau,-0.3616769983557559,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,3.4.5,Coppermine River and Tazin Lake Uplands,-0.993274545798628,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,4.1.1,Coastal Hudson Bay Lowland,0.8445480542104963,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,4.1.2,Hudson Bay and James Bay Lowlands,4.3090584752236,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.1,Athabasca Plain and Churchill River Upland,3.887442080139471,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.2,Lake Nipigon and Lac Seul Upland,6.997060611243425,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.3,Central Laurentians and Mecatina Plateau,4.920772444425406,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.4,Newfoundland Island,8.27197456617918,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.5,Hayes River Upland and Big Trout Lake,4.479407415089029,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.1.6,Abitibi Plains and Riviere Rupert Plateau,6.685579998490871,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.2.1,Northern Lakes and Forests,10.797276099931286,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.2.2,Northern Minnesota Wetlands,9.896515417318344,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.2.3,Algonquin/Southern Laurentians,9.442564562671146,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,10.763202735888363,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.3.3,North Central Appalachians,14.508972227738225,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.4.1,Mid-Boreal Uplands and Peace-Wabaska Lowlands,7.339611253096367,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.4.2,Clear Hills and Western Alberta Upland,7.979473649184282,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,5.4.3,Mid-Boreal Lowland and Interlake Plain,6.858013206495242,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.1,Interior Highlands and Klondike Plateau,-0.1149113988227942,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.2,Alaska Range,0.984407796092326,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.3,Copper Plateau,3.205743795441741,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.4,Wrangell and St. Elias Mountains,-0.7748401527780537,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.5,Watson Highlands,2.55183442347802,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.1.6,Yukon-Stikine Highlands/Boreal Mountains and Plateaus,3.833146723833064,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.1,Skeena-Omineca-Central Canadian Rocky Mountains,7.020669345612553,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.10,Middle Rockies,12.122628019163551,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.11,Klamath Mountains,17.38680493806839,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.12,Sierra Nevada,17.6942977508131,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.13,Wasatch and Uinta Mountains,12.904827160519575,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.14,Southern Rockies,12.710371637919826,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.15,Idaho Batholith,12.308793558325473,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.2,Chilcotin Ranges and Fraser Plateau,9.118784091273088,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.3,Columbia Mountains/Northern Rockies,9.637269761566372,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.4,Canadian Rockies,6.624563362070849,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.5,North Cascades,10.243091422991007,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.6,Cypress Upland,10.995084615092264,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.7,Cascades,14.452481159902815,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.8,Eastern Cascades Slopes and Foothills,15.628641495086562,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,6.2.9,Blue Mountains,14.755327179017202,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.1,Ahklun and Kilbuck Mountains,3.2444818266947757,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.2,Alaska Peninsula Mountains,5.748000263635894,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.3,Cook Inlet,6.22052139602207,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.4,Pacific Coastal Mountains,3.6702208752188135,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,9.635455920496677,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.6,Pacific and Nass Ranges,8.793314753534636,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.7,Strait of Georgia/Puget Lowland,14.48117485721286,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.8,Coast Range,16.131517678905798,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,7.1.9,Willamette Valley,17.65474840170096,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.1,Eastern Great Lakes Lowlands,12.188647274033034,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.10,Erie Drift Plain,15.46907608527006,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.2,Lake Erie Lowland,13.554585318632911,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.3,Northern Allegheny Plateau,13.89589622866374,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.4,North Central Hardwood Forests,12.83677842840357,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.5,Driftless Area,14.002684576438504,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.6,Southern Michigan/Northern Indiana Drift Plains,15.1220167599512,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.7,Northeastern Coastal Zone,15.83275521588605,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.8,Acadian Plains and Hills,10.75012030027265,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.1.9,Maritime Lowlands,10.75431558951388,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.2.1,Southeastern Wisconsin Till Plains,13.821238677617297,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.2.2,Huron/Erie Lake Plains,14.881060563738698,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.2.3,Central Corn Belt Plains,16.594152214552384,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.2.4,Eastern Corn Belt Plains,17.018538717660743,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.1,Northern Piedmont,18.751038780348782,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.2,Interior River Valleys and Hills,19.10582104018447,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.3,Interior Plateau,20.741924399853445,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.4,Piedmont,22.799757663712217,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.5,Southeastern Plains,24.79445404166305,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.6,Mississippi Valley Loess Plains,23.898376015071925,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.7,South Central Plains,25.255436327141,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.3.8,East Central Texas Plains,26.50274802850745,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.1,Ridge and Valley,18.939297371725957,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.2,Central Appalachians,18.29302871756997,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.3,Western Allegheny Plateau,18.13492551375514,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.4,Blue Ridge,19.188460655462418,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.5,Ozark Highlands,20.910177878394663,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.6,Boston Mountains,22.000013317598743,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.7,Arkansas Valley,23.324286199367517,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.8,Ouachita Mountains,23.2079059314079,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.4.9,Southwestern Appalachians,21.759620263775822,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.5.1,Middle Atlantic Coastal Plain,22.93309295723029,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.5.2,Mississippi Alluvial Plain,24.17177889022531,0.0,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,historical,historical,near-term Past,Annual,8.5.3,Southern Coastal Plain,27.83232476393442,0.0,
